datetime (UTC),"coordinates (lat,lon)",temperature (degC),relative_humidity (0-1),wind_speed (m/s),surface_pressure (Pa),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent),snow_depth (mm of water equivalent),absolute_humidity (g/m^3),rainfall (mm)
4/22/2024 1:00,"(42.089797, -76.807734)",1.47,0.65,3.21,96594.41,0.0,0.0,0.0,3.4858411122708244,0.0
4/22/2024 2:00,"(42.089797, -76.807734)",1.17,0.65,3.22,96607.75,0.0,0.0,0.0,3.4152148787440613,0.0
4/22/2024 3:00,"(42.089797, -76.807734)",0.93,0.66,3.15,96560.57,0.0,0.0,0.0,3.411306658948507,0.0
4/22/2024 4:00,"(42.089797, -76.807734)",-0.01,0.7,2.95,96570.53,0.0,0.0,0.0,3.3917040531277434,0.0
4/22/2024 5:00,"(42.089797, -76.807734)",-0.18,0.71,2.74,96585.77,0.0,0.0,0.0,3.4000106797729663,0.0
4/22/2024 6:00,"(42.089797, -76.807734)",0.11,0.72,2.38,96609.06,0.0,0.0,0.0,3.5176009214032264,0.0
4/22/2024 7:00,"(42.089797, -76.807734)",0.1,0.73,2.33,96685.86,0.0,0.0,0.0,3.5639988572018497,0.0
4/22/2024 8:00,"(42.089797, -76.807734)",2.36,0.67,1.8,96787.45,0.0,0.0,0.0,3.816890006778881,0.0
4/22/2024 9:00,"(42.089797, -76.807734)",4.47,0.61,2.12,96793.76,0.0,0.0,0.0,4.003114503269107,0.0
4/22/2024 10:00,"(42.089797, -76.807734)",6.47,0.5,2.18,96794.67,0.0,0.0,0.0,3.7435014416259924,0.0
4/22/2024 11:00,"(42.089797, -76.807734)",8.07,0.42,3.01,96795.63,0.0,0.0,0.0,3.488748069357913,0.0
4/22/2024 12:00,"(42.089797, -76.807734)",9.17,0.37,3.44,96795.65,0.0,0.0,0.0,3.2983177385352342,0.0
4/22/2024 13:00,"(42.089797, -76.807734)",10.94,0.31,3.59,96813.5,0.0,0.0,0.0,3.091896030952568,0.0
4/22/2024 14:00,"(42.089797, -76.807734)",12.02,0.28,3.57,96786.5,0.0,0.0,0.0,2.9883734799754715,0.0
4/22/2024 15:00,"(42.089797, -76.807734)",12.57,0.26,3.38,96754.92,0.0,0.0,0.0,2.8716394566951515,0.0
4/22/2024 16:00,"(42.089797, -76.807734)",13.31,0.24,3.29,96738.02,0.0,0.0,0.0,2.7751267115643423,0.0
4/22/2024 17:00,"(42.089797, -76.807734)",13.49,0.21,3.23,96729.4,0.0,0.0,0.0,2.455370027705683,0.0
4/22/2024 18:00,"(42.089797, -76.807734)",12.82,0.21,2.32,96729.34,0.0,0.0,0.0,2.355685642114603,0.0
4/22/2024 19:00,"(42.089797, -76.807734)",12.01,0.26,1.49,96749.06,0.0,0.0,0.0,2.7731862045489426,0.0
4/22/2024 20:00,"(42.089797, -76.807734)",9.53,0.4,1.86,96768.32,0.0,0.0,0.0,3.648615724059763,0.0
4/22/2024 21:00,"(42.089797, -76.807734)",6.3,0.53,0.88,96831.18,0.0,0.0,0.0,3.9242388320386157,0.0
4/22/2024 22:00,"(42.089797, -76.807734)",6.92,0.48,1.18,96894.26,0.0,0.0,0.0,3.700816653675905,0.0
4/22/2024 23:00,"(42.089797, -76.807734)",5.37,0.56,1.88,96853.84,0.0,0.0,0.0,3.90060620922607,0.0
4/23/2024 0:00,"(42.101167, -76.832994)",4.09,0.63,1.96,96829.1,0.0,0.0,0.0,4.031111936686076,0.0
4/23/2024 1:00,"(42.101167, -76.832994)",3.01,0.64,2.05,96835.75,0.0,0.0,0.0,3.809392029850379,0.0
4/23/2024 2:00,"(42.101167, -76.832994)",2.8,0.62,2.38,96818.24,0.0,0.0,0.0,3.6385393787800155,0.0
4/23/2024 3:00,"(42.101167, -76.832994)",2.44,0.63,2.47,96799.85,0.0,0.0,0.0,3.6084815800219485,0.0
4/23/2024 4:00,"(42.101167, -76.832994)",2.32,0.6,2.62,96799.15,0.0,0.0,0.0,3.4088740059035914,0.0
4/23/2024 5:00,"(42.101167, -76.832994)",2.42,0.59,3.04,96773.27,0.0,0.0,0.0,3.3748061171579984,0.0
4/23/2024 6:00,"(42.101167, -76.832994)",3.6,0.5,3.34,96771.97,0.0,0.0,0.0,3.096273374149727,0.0
4/23/2024 7:00,"(42.101167, -76.832994)",3.83,0.5,3.51,96762.28,0.0,0.0,0.0,3.144263312504083,0.0
4/23/2024 8:00,"(42.101167, -76.832994)",6.5,0.46,3.35,96797.81,0.0,0.0,0.0,3.45077944457918,0.0
4/23/2024 9:00,"(42.101167, -76.832994)",9.48,0.41,3.28,96763.13,0.0,0.0,0.0,3.727932260570046,0.0
4/23/2024 10:00,"(42.101167, -76.832994)",12.84,0.36,4.0,96665.05,0.0,0.0,0.0,4.043330724591039,0.0
4/23/2024 11:00,"(42.101167, -76.832994)",14.67,0.31,5.25,96606.4,0.0,0.0,0.0,3.8969317935625343,0.0
4/23/2024 12:00,"(42.101167, -76.832994)",15.96,0.28,6.16,96478.47,0.0,0.0,0.0,3.8069147240380588,0.0
4/23/2024 13:00,"(42.101167, -76.832994)",17.48,0.26,6.31,96358.87,0.0,0.0,0.0,3.873126410099146,0.0
4/23/2024 14:00,"(42.101167, -76.832994)",18.08,0.25,6.35,96258.22,0.0,0.0,0.0,3.8597193992026546,0.0
4/23/2024 15:00,"(42.101167, -76.832994)",18.34,0.25,6.26,96190.61,0.0,0.0,0.0,3.9197744870589855,0.0
4/23/2024 16:00,"(42.101167, -76.832994)",18.35,0.25,6.1,96124.08,0.0,0.0,0.0,3.9221003455994072,0.0
4/23/2024 17:00,"(42.101167, -76.832994)",18.67,0.23,5.71,96082.64,0.0,0.0,0.0,3.6773878610597763,0.0
4/23/2024 18:00,"(42.101167, -76.832994)",17.24,0.29,3.87,96017.87,0.0,0.0,0.0,4.258477611930169,0.0
4/23/2024 19:00,"(42.101167, -76.832994)",16.78,0.31,3.78,95946.93,0.0,0.0,0.0,4.428328173339522,0.0
4/23/2024 20:00,"(42.101167, -76.832994)",15.79,0.36,3.61,96037.68,0.01,0.0,0.0,4.84451354177775,0.01
4/23/2024 21:00,"(42.101167, -76.832994)",14.98,0.42,3.66,96125.2,0.14,0.0,0.0,5.380546613734834,0.14
4/23/2024 22:00,"(42.101167, -76.832994)",12.58,0.56,2.42,96169.7,0.16,0.0,0.0,6.18891494119238,0.16
4/23/2024 23:00,"(42.101167, -76.832994)",12.05,0.62,1.58,96073.45,0.06,0.0,0.0,6.629516815248536,0.06
4/24/2024 0:00,"(42.101167, -76.832994)",11.35,0.65,1.67,96018.9,0.02,0.0,0.0,6.652324883803088,0.02
4/24/2024 1:00,"(42.101167, -76.832994)",10.74,0.66,1.53,95977.75,0.06,0.0,0.0,6.500272423739655,0.06
4/24/2024 2:00,"(42.101167, -76.832994)",10.49,0.67,1.4,95938.68,0.19,0.0,0.0,6.495391494793711,0.19
4/24/2024 3:00,"(42.101167, -76.832994)",9.97,0.73,1.46,95883.2,0.49,0.0,0.0,6.84771221608772,0.49
4/24/2024 4:00,"(42.101167, -76.832994)",9.09,0.84,1.42,95882.31,0.66,0.0,0.0,7.449872515392378,0.66
4/24/2024 5:00,"(42.101167, -76.832994)",8.88,0.9,1.84,95871.19,0.36,0.0,0.0,7.875432527149432,0.36
4/24/2024 6:00,"(42.101167, -76.832994)",8.76,0.89,1.72,95916.92,0.08,0.0,0.0,7.728257318489881,0.08
4/24/2024 7:00,"(42.101167, -76.832994)",8.59,0.89,2.78,95991.43,0.06,0.0,0.0,7.644406386992436,0.06
4/24/2024 8:00,"(42.101167, -76.832994)",9.54,0.85,2.85,96035.8,0.03,0.0,0.0,7.758250306048196,0.03
4/24/2024 9:00,"(42.101167, -76.832994)",9.76,0.83,4.0,96045.14,0.12,0.0,0.0,7.682546584335337,0.12
4/24/2024 10:00,"(42.101167, -76.832994)",11.12,0.77,3.02,96132.92,0.29,0.0,0.0,7.767374715011073,0.29
4/24/2024 11:00,"(42.101167, -76.832994)",11.45,0.77,2.71,96189.37,0.48,0.0,0.0,7.930052764985593,0.48
4/24/2024 12:00,"(42.101167, -76.832994)",10.82,0.76,2.65,96221.98,1.63,0.0,0.0,7.523025224274741,1.63
4/24/2024 13:00,"(42.101167, -76.832994)",10.87,0.74,3.23,96268.04,0.28,0.0,0.0,7.3481748278066705,0.28
4/24/2024 14:00,"(42.101167, -76.832994)",9.76,0.78,4.64,96354.12,0.44,0.0,0.0,7.2197425732308,0.44
4/24/2024 15:00,"(42.101167, -76.832994)",9.41,0.79,4.59,96502.0,0.67,0.0,0.0,7.151097842412812,0.67
4/24/2024 16:00,"(42.101167, -76.832994)",7.96,0.78,4.08,96587.41,0.07,0.0,0.0,6.433281187565859,0.07
4/24/2024 17:00,"(42.101167, -76.832994)",6.91,0.76,4.29,96666.05,0.0,0.0,0.0,5.8558122649375575,0.0
4/24/2024 18:00,"(42.101167, -76.832994)",5.27,0.75,4.15,96726.05,0.0,0.0,0.0,5.189670931501386,0.0
4/24/2024 19:00,"(42.101167, -76.832994)",4.83,0.7,4.21,96829.12,0.0,0.0,0.0,4.704786168753679,0.0
4/24/2024 20:00,"(42.101167, -76.832994)",4.31,0.64,3.87,96914.23,0.0,0.0,0.0,4.155541407900136,0.0
4/24/2024 21:00,"(42.101167, -76.832994)",3.93,0.6,3.73,97030.31,0.0,0.0,0.0,3.79839675245496,0.0
4/24/2024 22:00,"(42.101167, -76.832994)",2.53,0.6,3.33,97117.94,0.0,0.0,0.0,3.457610322988711,0.0
4/24/2024 23:00,"(42.101167, -76.832994)",1.83,0.61,2.89,97175.66,0.0,0.0,0.0,3.352446981132825,0.0
4/25/2024 0:00,"(42.101167, -76.832994)",1.37,0.62,2.64,97222.52,0.0,0.0,0.0,3.3023662177893836,0.0
4/25/2024 1:00,"(42.101167, -76.832994)",-0.01,0.64,2.43,97237.25,0.0,0.0,0.0,3.100986562859651,0.0
4/25/2024 2:00,"(42.101167, -76.832994)",-0.31,0.66,2.21,97283.18,0.0,0.0,0.0,3.1322935826889844,0.0
4/25/2024 3:00,"(42.101167, -76.832994)",-0.82,0.69,2.04,97292.51,0.0,0.0,0.0,3.160913869173669,0.0
4/25/2024 4:00,"(42.101167, -76.832994)",-1.67,0.72,2.0,97368.38,0.0,0.0,0.0,3.1085391987447557,0.0
4/25/2024 5:00,"(42.101167, -76.832994)",-1.91,0.73,1.78,97409.37,0.0,0.0,0.0,3.0991692815742704,0.0
4/25/2024 6:00,"(42.101167, -76.832994)",-2.02,0.72,2.1,97447.14,0.0,0.0,0.0,3.03321690232958,0.0
4/25/2024 7:00,"(42.101167, -76.832994)",-1.09,0.69,1.96,97554.38,0.0,0.0,0.0,3.102106063065855,0.0
4/25/2024 8:00,"(42.101167, -76.832994)",0.2,0.57,1.98,97636.56,0.0,0.0,0.0,2.802090463117025,0.0
4/25/2024 9:00,"(42.101167, -76.832994)",2.14,0.49,1.74,97658.37,0.0,0.0,0.0,2.750190295453989,0.0
4/25/2024 10:00,"(42.101167, -76.832994)",3.85,0.42,1.81,97687.85,0.0,0.0,0.0,2.6447122255311633,0.0
4/25/2024 11:00,"(42.101167, -76.832994)",5.46,0.39,2.03,97684.87,0.0,0.0,0.0,2.732660123049612,0.0
4/25/2024 12:00,"(42.101167, -76.832994)",7.04,0.36,2.01,97655.48,0.0,0.0,0.0,2.797372891780299,0.0
4/25/2024 13:00,"(42.101167, -76.832994)",8.8,0.32,1.86,97600.36,0.0,0.0,0.0,2.7858347975410593,0.0
4/25/2024 14:00,"(42.101167, -76.832994)",9.89,0.29,1.85,97540.4,0.0,0.0,0.0,2.706537172931842,0.0
4/25/2024 15:00,"(42.101167, -76.832994)",10.65,0.27,1.92,97500.4,0.0,0.0,0.0,2.6441400384959013,0.0
4/25/2024 16:00,"(42.101167, -76.832994)",11.24,0.25,2.0,97454.2,0.0,0.0,0.0,2.540971201766921,0.0
4/25/2024 17:00,"(42.101167, -76.832994)",11.31,0.25,2.04,97447.94,0.0,0.0,0.0,2.5521686844246543,0.0
4/25/2024 18:00,"(42.101167, -76.832994)",10.22,0.27,2.34,97477.71,0.0,0.0,0.0,2.5731957243007497,0.0
4/25/2024 19:00,"(42.101167, -76.832994)",9.55,0.29,2.72,97484.57,0.0,0.0,0.0,2.6486194506298415,0.0
4/25/2024 20:00,"(42.101167, -76.832994)",7.24,0.34,3.25,97503.24,0.0,0.0,0.0,2.676528288991108,0.0
4/25/2024 21:00,"(42.101167, -76.832994)",6.05,0.39,3.17,97594.19,0.0,0.0,0.0,2.8407376488582203,0.0
4/25/2024 22:00,"(42.101167, -76.832994)",3.93,0.45,2.82,97627.1,0.0,0.0,0.0,2.8487975643412202,0.0
4/25/2024 23:00,"(42.101167, -76.832994)",2.5,0.53,2.32,97641.47,0.0,0.0,0.0,3.048039585728344,0.0
4/26/2024 0:00,"(42.101167, -76.832994)",1.2,0.62,1.66,97683.82,0.0,0.0,0.0,3.2642719567579435,0.0
4/26/2024 1:00,"(42.101167, -76.832994)",-1.08,0.72,1.5,97725.92,0.0,0.0,0.0,3.239235000715351,0.0
4/26/2024 2:00,"(42.101167, -76.832994)",-1.11,0.71,1.15,97756.46,0.0,0.0,0.0,3.187579367755865,0.0
4/26/2024 3:00,"(42.101167, -76.832994)",-1.52,0.73,0.97,97780.49,0.0,0.0,0.0,3.1849493673292164,0.0
4/26/2024 4:00,"(42.101167, -76.832994)",-2.63,0.78,1.18,97799.38,0.0,0.0,0.0,3.147915492991915,0.0
4/26/2024 5:00,"(42.101167, -76.832994)",-2.86,0.8,1.19,97830.1,0.0,0.0,0.0,3.176611459911758,0.0
4/26/2024 6:00,"(42.101167, -76.832994)",-2.42,0.77,1.19,97854.5,0.0,0.0,0.0,3.153900891904594,0.0
4/26/2024 7:00,"(42.101167, -76.832994)",-1.35,0.76,1.46,97898.15,0.0,0.0,0.0,3.355440256805353,0.0
4/26/2024 8:00,"(42.101167, -76.832994)",2.88,0.6,1.4,97907.47,0.0,0.0,0.0,3.5401941468356277,0.0
4/26/2024 9:00,"(42.101167, -76.832994)",5.25,0.47,1.78,97911.27,0.0,0.0,0.0,3.2479028045135174,0.0
4/26/2024 10:00,"(42.101167, -76.832994)",7.76,0.36,2.05,97883.22,0.0,0.0,0.0,2.931088334211073,0.0
4/26/2024 11:00,"(42.101167, -76.832994)",10.33,0.3,1.74,97921.97,0.0,0.0,0.0,2.8790941014763347,0.0
4/26/2024 12:00,"(42.101167, -76.832994)",11.69,0.29,1.68,97891.51,0.0,0.0,0.0,3.031900053318124,0.0
4/26/2024 13:00,"(42.101167, -76.832994)",13.82,0.28,1.88,97853.84,0.0,0.0,0.0,3.3410669296325377,0.0
4/26/2024 14:00,"(42.101167, -76.832994)",15.16,0.26,1.9,97854.5,0.0,0.0,0.0,3.3675308156578114,0.0
4/26/2024 15:00,"(42.101167, -76.832994)",15.81,0.25,2.01,97779.45,0.0,0.0,0.0,3.368321847179,0.0
4/26/2024 16:00,"(42.101167, -76.832994)",16.53,0.25,2.02,97720.99,0.0,0.0,0.0,3.5179490882239275,0.0
4/26/2024 17:00,"(42.101167, -76.832994)",16.78,0.25,2.12,97648.04,0.0,0.0,0.0,3.5712323978544536,0.0
4/26/2024 18:00,"(42.101167, -76.832994)",15.58,0.27,2.06,97534.13,0.0,0.0,0.0,3.5874375819270803,0.0
4/26/2024 19:00,"(42.101167, -76.832994)",15.1,0.33,2.38,97568.39,0.0,0.0,0.0,4.2585906894103225,0.0
4/26/2024 20:00,"(42.101167, -76.832994)",13.2,0.39,2.86,97591.93,0.0,0.0,0.0,4.4790244298206785,0.0
4/26/2024 21:00,"(42.101167, -76.832994)",11.62,0.44,3.29,97634.23,0.0,0.0,0.0,4.580003957750585,0.0
4/26/2024 22:00,"(42.101167, -76.832994)",10.22,0.5,3.71,97679.13,0.0,0.0,0.0,4.76517726722361,0.0
4/26/2024 23:00,"(42.101167, -76.832994)",9.62,0.52,4.01,97684.72,0.0,0.0,0.0,4.770470396356843,0.0
4/27/2024 0:00,"(42.101167, -76.832994)",9.3,0.52,4.21,97665.06,0.0,0.0,0.0,4.674126470777605,0.0
4/27/2024 1:00,"(42.101167, -76.832994)",8.66,0.52,4.51,97691.42,0.0,0.0,0.0,4.486511341013733,0.0
4/27/2024 2:00,"(42.101167, -76.832994)",8.59,0.5,4.69,97730.3,0.0,0.0,0.0,4.294610329771031,0.0
4/27/2024 3:00,"(42.101167, -76.832994)",8.16,0.48,4.54,97736.39,0.0,0.0,0.0,4.010342148896772,0.0
4/27/2024 4:00,"(42.101167, -76.832994)",7.33,0.49,4.42,97722.44,0.0,0.0,0.0,3.8799508897636747,0.0
4/27/2024 5:00,"(42.101167, -76.832994)",7.03,0.47,4.45,97740.12,0.0,0.0,0.0,3.6497508683207003,0.0
4/27/2024 6:00,"(42.101167, -76.832994)",7.23,0.45,4.19,97685.39,0.0,0.0,0.0,3.540164181888328,0.0
4/27/2024 7:00,"(42.101167, -76.832994)",7.35,0.43,4.43,97712.78,0.0,0.0,0.0,3.4092761142040082,0.0
4/27/2024 8:00,"(42.101167, -76.832994)",7.78,0.44,4.18,97717.31,0.0,0.0,0.0,3.587076615964043,0.0
4/27/2024 9:00,"(42.101167, -76.832994)",9.49,0.4,5.13,97655.3,0.0,0.0,0.0,3.6393262347172946,0.0
4/27/2024 10:00,"(42.101167, -76.832994)",10.99,0.41,5.36,97630.82,0.0,0.0,0.0,4.102178315433134,0.0
4/27/2024 11:00,"(42.101167, -76.832994)",10.68,0.5,5.54,97643.33,0.03,0.0,0.0,4.905838038744291,0.03
4/27/2024 12:00,"(42.101167, -76.832994)",9.56,0.59,5.11,97702.17,0.24,0.0,0.0,5.392004670052022,0.24
4/27/2024 13:00,"(42.101167, -76.832994)",8.42,0.75,5.03,97706.33,0.73,0.0,0.0,6.371923715099212,0.73
4/27/2024 14:00,"(42.101167, -76.832994)",8.4,0.82,5.44,97567.51,0.78,0.0,0.0,6.957681556777959,0.78
4/27/2024 15:00,"(42.101167, -76.832994)",9.9,0.71,5.62,97535.41,0.26,0.0,0.0,6.6305607223239225,0.26
4/27/2024 16:00,"(42.101167, -76.832994)",10.44,0.7,6.55,97468.37,0.16,0.0,0.0,6.764807815694489,0.16
4/27/2024 17:00,"(42.101167, -76.832994)",10.21,0.7,5.73,97348.94,0.06,0.0,0.0,6.667022359254086,0.06
4/27/2024 18:00,"(42.101167, -76.832994)",9.79,0.74,4.67,97355.61,0.16,0.0,0.0,6.862579287001812,0.16
4/27/2024 19:00,"(42.101167, -76.832994)",9.04,0.82,4.35,97346.29,0.69,0.0,0.0,7.249272193172712,0.69
4/27/2024 20:00,"(42.101167, -76.832994)",8.73,0.85,4.57,97218.0,0.04,0.0,0.0,7.366732360038472,0.04
4/27/2024 21:00,"(42.101167, -76.832994)",8.76,0.86,4.73,97243.31,0.0,0.0,0.0,7.467754262810447,0.0
4/27/2024 22:00,"(42.101167, -76.832994)",8.79,0.87,4.51,97262.13,0.0,0.0,0.0,7.5691343552691315,0.0
4/27/2024 23:00,"(42.101167, -76.832994)",8.89,0.87,4.46,97219.51,0.0,0.0,0.0,7.617796566554981,0.0
4/28/2024 0:00,"(42.101167, -76.832994)",8.95,0.88,4.36,97178.52,0.0,0.0,0.0,7.735022535073241,0.0
4/28/2024 1:00,"(42.101167, -76.832994)",8.98,0.9,4.14,97171.57,0.0,0.0,0.0,7.926026276888555,0.0
4/28/2024 2:00,"(42.101167, -76.832994)",9.16,0.9,4.11,97140.25,0.0,0.0,0.0,8.017808965301246,0.0
4/28/2024 3:00,"(42.101167, -76.832994)",9.31,0.91,3.83,97060.52,0.0,0.0,0.0,8.18494488827238,0.0
4/28/2024 4:00,"(42.101167, -76.832994)",9.65,0.92,3.57,97023.66,0.0,0.0,0.0,8.456198880076869,0.0
4/28/2024 5:00,"(42.101167, -76.832994)",9.87,0.92,3.11,97017.17,0.0,0.0,0.0,8.575351657539466,0.0
4/28/2024 6:00,"(42.101167, -76.832994)",10.5,0.91,2.57,97018.01,0.0,0.0,0.0,8.827677843081084,0.0
4/28/2024 7:00,"(42.101167, -76.832994)",11.17,0.9,2.71,97057.23,0.0,0.0,0.0,9.107339299179817,0.0
4/28/2024 8:00,"(42.101167, -76.832994)",11.74,0.88,2.59,97035.11,0.0,0.0,0.0,9.229085684920248,0.0
4/28/2024 9:00,"(42.101167, -76.832994)",12.9,0.86,2.86,97020.04,0.0,0.0,0.0,9.695068117986118,0.0
4/28/2024 10:00,"(42.101167, -76.832994)",16.3,0.78,2.93,96959.54,0.0,0.0,0.0,10.824958395506682,0.0
4/28/2024 11:00,"(42.101167, -76.832994)",18.62,0.7,3.17,96927.48,0.0,0.0,0.0,11.158983651093685,0.0
4/28/2024 12:00,"(42.101167, -76.832994)",19.94,0.66,3.5,96894.51,0.03,0.0,0.0,11.371631434365979,0.03
4/28/2024 13:00,"(42.101167, -76.832994)",20.21,0.69,3.31,96871.22,0.77,0.0,0.0,12.077806037142553,0.77
4/28/2024 14:00,"(42.101167, -76.832994)",20.42,0.7,3.03,96786.46,1.51,0.0,0.0,12.404019608189774,1.51
4/28/2024 15:00,"(42.101167, -76.832994)",21.32,0.66,2.9,96867.27,2.2,0.0,0.0,12.323413857284626,2.2
4/28/2024 16:00,"(42.101167, -76.832994)",21.19,0.76,1.73,96807.45,0.29,0.0,0.0,14.084082870413555,0.29
4/28/2024 17:00,"(42.101167, -76.832994)",21.89,0.72,1.64,96724.15,0.01,0.0,0.0,13.893982094346246,0.01
4/28/2024 18:00,"(42.101167, -76.832994)",20.54,0.78,0.55,96763.11,0.07,0.0,0.0,13.918682145816447,0.07
4/28/2024 19:00,"(42.101167, -76.832994)",20.26,0.8,0.47,96782.82,0.4,0.0,0.0,14.044223069568421,0.4
4/28/2024 20:00,"(42.101167, -76.832994)",19.61,0.83,0.25,96733.36,0.87,0.0,0.0,14.026594316333066,0.87
4/28/2024 21:00,"(42.101167, -76.832994)",18.22,0.88,1.17,96808.62,0.87,0.0,0.0,13.6996889468849,0.87
4/28/2024 22:00,"(42.101167, -76.832994)",17.31,0.92,1.23,96814.83,0.32,0.0,0.0,13.56635237959446,0.32
4/28/2024 23:00,"(42.101167, -76.832994)",16.98,0.94,0.88,96759.69,0.03,0.0,0.0,13.589996662142434,0.03
4/29/2024 0:00,"(42.101167, -76.832994)",16.12,0.96,1.52,96787.5,0.01,0.0,0.0,13.17908944405052,0.01
4/29/2024 1:00,"(42.101167, -76.832994)",15.69,0.96,1.33,96788.1,0.0,0.0,0.0,12.840683199076958,0.0
4/29/2024 2:00,"(42.101167, -76.832994)",15.09,0.97,0.75,96730.95,0.0,0.0,0.0,12.510055642948972,0.0
4/29/2024 3:00,"(42.101167, -76.832994)",15.13,0.98,0.72,96668.95,0.0,0.0,0.0,12.669843996704333,0.0
4/29/2024 4:00,"(42.101167, -76.832994)",14.42,0.98,0.69,96678.61,0.0,0.0,0.0,12.132389145340383,0.0
4/29/2024 5:00,"(42.101167, -76.832994)",14.16,0.98,0.65,96633.41,0.0,0.0,0.0,11.940583366419164,0.0
4/29/2024 6:00,"(42.101167, -76.832994)",13.39,0.96,1.83,96612.61,0.01,0.0,0.0,11.155488827587886,0.01
4/29/2024 7:00,"(42.101167, -76.832994)",14.0,0.94,2.07,96622.86,0.02,0.0,0.0,11.341254951775099,0.02
4/29/2024 8:00,"(42.101167, -76.832994)",14.79,0.95,1.6,96633.01,0.0,0.0,0.0,12.030053251241776,0.0
4/29/2024 9:00,"(42.101167, -76.832994)",16.47,0.93,1.23,96651.41,0.0,0.0,0.0,13.039582205335536,0.0
4/29/2024 10:00,"(42.101167, -76.832994)",19.59,0.78,1.83,96655.59,0.0,0.0,0.0,13.166145759312203,0.0
4/29/2024 11:00,"(42.101167, -76.832994)",22.65,0.65,2.71,96609.38,0.0,0.0,0.0,13.103381313080767,0.0
4/29/2024 12:00,"(42.101167, -76.832994)",23.99,0.58,4.18,96615.93,0.05,0.0,0.0,12.620555460822874,0.05
4/29/2024 13:00,"(42.101167, -76.832994)",25.72,0.5,3.73,96581.98,0.03,0.0,0.0,11.993405475830064,0.03
4/29/2024 14:00,"(42.101167, -76.832994)",26.48,0.47,3.21,96571.5,0.04,0.0,0.0,11.762010333532583,0.04
4/29/2024 15:00,"(42.101167, -76.832994)",25.95,0.49,2.77,96535.34,0.04,0.0,0.0,11.905619170736095,0.04
4/29/2024 16:00,"(42.101167, -76.832994)",26.06,0.48,2.24,96493.57,0.04,0.0,0.0,11.73448143637634,0.04
4/29/2024 17:00,"(42.101167, -76.832994)",25.52,0.51,1.83,96482.54,0.02,0.0,0.0,12.097046776948021,0.02
4/29/2024 18:00,"(42.101167, -76.832994)",24.02,0.56,2.6,96325.29,0.0,0.0,0.0,12.206111597768873,0.0
4/29/2024 19:00,"(42.101167, -76.832994)",23.05,0.61,1.82,96322.25,0.0,0.0,0.0,12.581757459843834,0.0
4/29/2024 20:00,"(42.101167, -76.832994)",21.67,0.67,1.8,96315.0,0.0,0.0,0.0,12.76599477501548,0.0
4/29/2024 21:00,"(42.101167, -76.832994)",19.49,0.74,1.68,96344.36,0.0,0.0,0.0,12.417784343735853,0.0
4/29/2024 22:00,"(42.101167, -76.832994)",18.75,0.77,1.97,96358.79,0.0,0.0,0.0,12.369645640138916,0.0
4/29/2024 23:00,"(42.101167, -76.832994)",18.35,0.77,1.93,96290.69,0.0,0.0,0.0,12.080069064446175,0.0
4/30/2024 0:00,"(42.101167, -76.832994)",17.43,0.79,2.22,96264.53,0.0,0.0,0.0,11.733243480199414,0.0
4/30/2024 1:00,"(42.101167, -76.832994)",15.88,0.83,2.49,96250.37,0.0,0.0,0.0,11.23030747913929,0.0
4/30/2024 2:00,"(42.101167, -76.832994)",15.66,0.83,2.64,96193.98,0.0,0.0,0.0,11.081673326094956,0.0
4/30/2024 3:00,"(42.101167, -76.832994)",15.05,0.83,2.46,96132.73,0.0,0.0,0.0,10.678434112080378,0.0
4/30/2024 4:00,"(42.101167, -76.832994)",14.17,0.85,1.83,96138.7,0.4,0.0,0.0,10.362984517092562,0.4
4/30/2024 5:00,"(42.101167, -76.832994)",13.84,0.86,1.25,96115.12,0.82,0.0,0.0,10.274482469909012,0.82
4/30/2024 6:00,"(42.101167, -76.832994)",14.27,0.84,0.74,96136.6,0.83,0.0,0.0,10.304064353466186,0.83
4/30/2024 7:00,"(42.101167, -76.832994)",13.97,0.87,0.36,96181.16,0.32,0.0,0.0,10.47736276607668,0.32
4/30/2024 8:00,"(42.101167, -76.832994)",15.5,0.89,0.45,96187.08,0.0,0.0,0.0,11.767997608514102,0.0
4/30/2024 9:00,"(42.101167, -76.832994)",17.54,0.82,0.33,96184.59,0.0,0.0,0.0,12.259091491278822,0.0
4/30/2024 10:00,"(42.101167, -76.832994)",19.96,0.7,0.78,96139.19,0.0,0.0,0.0,12.074955639008799,0.0
4/30/2024 11:00,"(42.101167, -76.832994)",21.81,0.64,1.5,96092.59,0.0,0.0,0.0,12.29334580362004,0.0
4/30/2024 12:00,"(42.101167, -76.832994)",23.3,0.59,2.62,96039.63,0.01,0.0,0.0,12.344142669031841,0.01
4/30/2024 13:00,"(42.101167, -76.832994)",23.81,0.54,3.58,96037.79,0.04,0.0,0.0,11.630745735205233,0.04
4/30/2024 14:00,"(42.101167, -76.832994)",21.47,0.64,3.66,96048.48,3.61,0.0,0.0,12.05420001386778,3.61
4/30/2024 15:00,"(42.101167, -76.832994)",18.46,0.81,3.51,96104.77,1.86,0.0,0.0,12.790754281143371,1.86
4/30/2024 16:00,"(42.101167, -76.832994)",17.54,0.88,3.27,96129.22,0.66,0.0,0.0,13.156098185762636,0.66
4/30/2024 17:00,"(42.101167, -76.832994)",17.49,0.85,2.72,96154.62,0.97,0.0,0.0,12.669709383011115,0.97
